DATASET: mu1979.tsp
52421.9 7361.67
52433.3 7345
52446.1 7366.39
52465.6 7399.72
52500.8 7383.61
52532.2 7420.56
52501.7 7440.83
52500.6 7503.06
52510 7504.17
52548.3 7511.67
52574.4 7550.28
52587.2 7540
52627.5 7541.39
52650 7536.67
52657.8 7550.56
52690.6 7536.39
52689.7 7503.06
52701.9 7488.06
52690.3 7477.22
52647.2 7481.94
52585.6 7473.33
52616.7 7438.89
52621.9 7424.44
52600 7416.67
52573.9 7411.94
52545 7391.11
52606.4 7387.5
52612.8 7376.94
52599.7 7363.89
52622.2 7363.06
52657.2 7379.44
52726.9 7371.11
52734.2 7398.89
52707.8 7402.5
52668.6 7407.22
52662.2 7436.39
52677.2 7438.33
52695.3 7456.67
52723.9 7468.89
52766.9 7470.83
52761.7 7453.61
52783.6 7417.22
52789.4 7388.61
52803.9 7353.61
52788.9 7330.28
52817.2 7334.72
52836.1 7371.39
52856.1 7364.44
52844.2 7392.5
52807.8 7423.61
52805.3 7461.67
52815.6 7467.22
52818.1 7471.11
52840.8 7496.94
52813.9 7554.44
52791.9 7567.5
52797.8 7583.06
52781.7 7611.11
52773.3 7611.39
52773.6 7642.22
52762.8 7623.33
52734.4 7593.06
52720.6 7582.5
52749.2 7554.17
52776.7 7532.78
52734.7 7530.56
52724.7 7522.22
52707.2 7558.89
52685 7591.67
52676.7 7599.17
52694.7 7602.5
52698.1 7625.28
52696.7 7630.83
52708.1 7664.72
52669.7 7683.61
52702.5 7715.56
52709.2 7717.5
52732.2 7712.78
52733.9 7685.28
52788.3 7690.28
52795.8 7711.39
52787.2 7719.72
52763.3 7729.44
52761.1 7730.83
52768.9 7768.61
52795 7773.06
52810.8 7755.83
52827.8 7764.72
52841.9 7776.11
52873.3 7806.94
52827.5 7817.78
52803.6 7804.17
52774.2 7815
52794.7 7833.89
52823.6 7869.72
52784.2 7873.61
52755.8 7842.78
52755.6 7826.67
52732.8 7786.67
52724.4 7767.22
52709.7 7788.61
52713.9 7801.39
52676.9 7778.89
52681.9 7802.22
52682.2 7852.22
52718.9 7856.39
52689.4 7904.72
52689.7 7932.22
52700.8 7933.89
52714.4 7924.44
52716.7 7916.67
52716.7 7906.67
52733.9 7909.72
52768.9 7893.06
52786.1 7913.61
52763.9 7930.28
52769.2 7958.89
52752.2 7953.06
52711.9 7980.56
52681.9 7955.83
52670 7928.06
52659.2 7940.83
52659.2 7952.78
52653.9 7969.72
52640 7968.33
52628.3 7948.61
52601.9 7960.28
52590 7954.44
52551.7 7970.28
52497.8 7980.28
52514.4 7987.78
52537.8 7991.39
52553.9 8021.11
52571.7 7997.78
52589.4 7986.39
52599.7 8003.61
52611.9 8008.33
52586.4 8014.72
52590.6 8053.33
52621.7 8057.78
52638.3 8067.5
52632.2 8108.61
52675.3 8086.94
52688.1 8096.39
52693.9 8031.39
52698.1 8014.44
52703.3 8017.5
52743.9 8038.89
52749.2 8080
52758.3 8078.06
52775.3 8061.67
52772.5 8024.72
52785.8 8022.22
52828.6 8023.06
52849.7 8032.22
52847.5 7955.28
52858.1 7958.33
52880.3 7958.61
52896.9 7970.83
52919.2 7954.72
52927.8 7949.44
52921.4 7993.06
52940.3 8035.56
52954.7 8058.06
52903.1 8064.72
52892.8 8078.89
52878.1 8086.39
52860.8 8061.67
52834.2 8125
52827.2 8161.11
52788.9 8184.17
52790.3 8234.17
52794.2 8290.28
52799.2 8358.61
52801.9 8402.22
52767.2 8345.83
52733.3 8333.33
52733.3 8349.44
52691.1 8382.78
52711.1 8409.72
52777.2 8404.17
52774.7 8429.44
52765.6 8435.83
52735.6 8440.83
52737.5 8457.5
52750.6 8493.89
52754.7 8496.94
52769.4 8523.06
52787.5 8482.78
52806.7 8443.61
52807.8 8435.56
52834.2 8438.33
52888.1 8457.5
52958.1 8480.56
52949.2 8449.17
52981.7 8436.11
52997.5 8418.61
52961.1 8424.72
52930.6 8425.83
52876.7 8381.67
52882.5 8350.28
52902.8 8346.11
52936.4 8354.17
52942.2 8388.33
52949.2 8371.39
52955 8370.28
52978.3 8368.06
52994.2 8360
53000 8383.33
53027.5 8390.56
53015.6 8359.72
53038.9 8351.39
53034.4 8338.89
53033.3 8333.33
53038.6 8328.06
53056.9 8314.72
53071.1 8330.83
53082.2 8321.11
53103.6 8306.39
53105 8317.78
53108.9 8315
53111.7 8317.78
53148.1 8335
53156.7 8336.94
53138.6 8358.61
53118.1 8348.61
53111.9 8350.83
53096.1 8343.06
53081.7 8370.56
53099.7 8381.94
53103.1 8392.22
53117.8 8397.5
53131.7 8404.17
53141.9 8415.56
53144.2 8390.83
53149.4 8372.5
53161.9 8386.39
53168.1 8390.56
53176.1 8423.61
53156.4 8429.72
53157.2 8454.17
53175.6 8448.61
53183.6 8455.28
53200 8466.67
53201.4 8467.22
53191.1 8478.06
53176.9 8486.94
53162.5 8496.39
53161.1 8527.78
53143.1 8542.78
53117.5 8494.17
53103.9 8476.39
53139.4 8466.39
53133.6 8462.22
53114.7 8440
53098.3 8427.5
53071.9 8380.28
53048.3 8400.28
53066.7 8450
53086.4 8488.89
53046.7 8539.17
53064.2 8583.61
53064.2 8612.22
53056.7 8640.28
53042.8 8649.44
53015.6 8588.89
52941.4 8571.67
52917.2 8580.56
52924.4 8586.67
52920.8 8624.44
52924.7 8645.28
52944.4 8657.78
52953.6 8645.83
52964.7 8645.28
52985.8 8643.89
52982.8 8681.11
52955.8 8685.56
52976.1 8688.61
52986.1 8701.67
53017.2 8688.33
53042.5 8720.56
53032.5 8727.78
53013.1 8716.39
52996.1 8733.06
52920.3 8723.33
52916.1 8738.33
52879.4 8717.22
52905.6 8710.56
52899.7 8696.67
52893.3 8657.5
52894.7 8630.56
52915.6 8633.61
52911.1 8618.33
52883.9 8601.11
52866.7 8600
52909.4 8573.33
52924.4 8534.44
52897.2 8538.61
52898.9 8509.17
52888.6 8511.67
52851.1 8503.89
52802.2 8564.72
52797.5 8578.61
52808.6 8588.06
52793.6 8614.44
52767.5 8624.44
52733.3 8616.67
52749.2 8642.78
52804.7 8632.22
52800 8650
52806.7 8697.5
52841.4 8686.39
52851.1 8727.22
52864.7 8760.56
52846.1 8755.56
52806.7 8745.83
52695 8759.72
52706.7 8772.78
52714.2 8780.83
52728.6 8767.5
52741.4 8774.17
52756.9 8776.11
52776.1 8782.78
52818.6 8866.94
52797.5 8888.89
52831.9 8916.11
52866.7 8900
52871.4 8908.61
52884.2 8910.28
52905.6 8909.72
52959.4 8913.06
52939.4 8893.33
52933.9 8886.11
52931.4 8853.89
52887.2 8844.44
52840.3 8828.89
52893.9 8821.94
52909.2 8790
52927.5 8836.94
52935.8 8836.11
52953.1 8826.11
52945.3 8813.89
52989.7 8789.72
53014.4 8851.39
53009.7 8857.5
53018.6 8864.72
52998.9 8885.28
52988.6 8916.39
52959.7 8956.11
52930.6 8989.72
52984.4 9002.5
53006.4 9028.06
52988.9 9046.11
52962.5 9064.44
52947.8 9063.06
52971.9 9081.39
52988.9 9082.22
53028.1 9068.61
53038.1 9078.06
53036.4 9044.44
53016.7 9016.67
53029.2 8965
52994.4 8943.89
53010.3 8944.44
53032.5 8928.33
53045.3 8907.78
53070 8898.06
53096.7 8912.5
53107.5 8903.06
53098.9 8887.5
53064.2 8883.06
53050 8855.56
53044.2 8852.22
53048.3 8830.56
53066.4 8816.67
53051.4 8813.61
53050.8 8788.06
53015.3 8772.78
53026.7 8763.06
53039.7 8758.06
53054.7 8750
53056.1 8728.06
53051.7 8722.78
53091.9 8713.06
53137.2 8696.39
53164.4 8673.33
53176.4 8651.39
53148.1 8641.11
53160.3 8570
53196.9 8566.94
53231.9 8552.78
53239.4 8551.39
53246.9 8551.67
53223.9 8627.22
53232.8 8700
53277.8 8684.72
53314.4 8680.28
53331.1 8717.78
53315.6 8716.11
53298.6 8721.39
53296.4 8743.06
53241.9 8721.94
53227.8 8729.72
53226.1 8733.06
53208.3 8715.83
53183.6 8719.72
53169.4 8735.83
53160.6 8745
53157.8 8761.94
53115 8741.39
53121.1 8766.94
53089.7 8778.61
53065.3 8774.44
53092.8 8801.94
53098.3 8811.94
53105.3 8803.89
53125 8806.39
53139.2 8806.11
53157.5 8805.83
53151.4 8845.28
53135.3 8841.94
53120.8 8859.44
53136.7 8885.83
53148.1 8881.67
53152.2 8896.11
53186.4 8906.39
53172.2 8923.89
53181.7 8937.78
53164.4 8931.39
53155.3 8910
53146.1 8915.28
53130.6 8905.28
53139.4 8933.61
53127.8 8946.67
53120.6 8960.56
53117.2 8959.44
53105 8948.06
53071.1 8941.11
53101.1 8968.06
53119.7 8995.56
53138.1 8977.22
53166.1 9020.83
53166.7 9002.5
53170 8969.72
53212.2 8974.44
53227.2 8981.39
53222.5 8967.22
53250 8936.67
53238.9 8941.67
53230.3 8945.83
53221.4 8940.83
53222.5 8928.33
53196.9 8926.94
53218.9 8886.67
53248.9 8896.39
53260 8882.5
53240.3 8888.61
53228.6 8877.5
53200.3 8873.89
53202.8 8871.11
53206.4 8865.83
53188.1 8846.94
53186.1 8843.33
53185.3 8825.83
53203.6 8830.28
53210.8 8815.83
53217.2 8836.11
53240 8859.72
53248.6 8842.22
53254.2 8812.22
53241.7 8799.44
53235.8 8815.56
53223.1 8800
53216.7 8765.83
53225.8 8771.11
53232.5 8775.28
53272.5 8792.5
53334.2 8814.72
53324.2 8820
53319.4 8851.67
53346.4 8860.56
53366.7 8866.67
53374.7 8864.72
53368.1 8888.33
53349.7 8887.78
53343.3 8891.67
53330.3 8885.28
53350 8908.61
53355 8927.22
53359.2 8905
53385.8 8903.89
53387.8 8912.5
53404.4 8922.5
53413.6 8923.33
53394.4 8959.44
53483.3 8933.33
53500 8883.33
53516.7 8850
53533.3 8883.33
53583.3 8850
53633.3 8833.33
53650 8816.67
53666.7 8833.33
53666.7 8883.33
53633.3 8866.67
53616.7 8900
53616.7 8966.67
53516.7 8950
53466.7 9000
53415.8 8984.17
53411.9 9008.06
53399.7 8999.17
53393.9 8988.33
53385.8 8993.33
53381.1 9009.44
53376.1 9012.78
53363.1 9015.56
53347.5 8971.67
53352.8 8971.67
53368.1 8960.56
53376.7 8956.11
53373.6 8941.11
53338.6 8945
53332.2 8925.28
53326.7 8913.89
53283.3 8900
53268.3 8920
53280.6 8945.28
53287.2 8926.67
53303.3 8930.56
53308.9 8955.56
53293.3 8974.17
53278.6 8973.89
53296.9 8993.61
53303.9 8997.78
53286.1 9007.5
53297.5 9019.17
53312.2 9021.94
53317.5 9046.11
53298.9 9050.83
53288.9 9054.72
53283.9 9046.67
53271.9 9048.89
53261.4 9069.44
53266.7 9066.67
53302.5 9069.17
53300.6 9094.17
53296.4 9110
53288.9 9127.5
53274.2 9132.5
53250 9150
53251.9 9149.72
53266.9 9146.67
53295.6 9159.17
53321.1 9144.44
53326.9 9139.44
53324.7 9164.17
53320.3 9179.17
53306.4 9212.78
53320.6 9219.72
53340.6 9203.61
53344.4 9205.83
53353.6 9158.61
53359.2 9157.5
53371.9 9154.72
53363.3 9130
53370.6 9134.72
53375.6 9138.06
53380.8 9136.39
53416.7 9100
53392.5 9066.39
53386.4 9056.39
53375.8 9065
53366.7 9065
53356.7 9070.56
53364.4 9060
53373.3 9052.78
53387.2 9030.56
53392.8 9022.78
53394.4 9024.17
53411.1 9029.44
53406.1 9032.78
53393.1 9038.61
53403.3 9045.28
53417.5 9054.44
53450 9083.33
53466.7 9100
53516.7 9083.33
53500 9016.67
53550 9016.67
53583.3 9016.67
53600 9066.67
53633.3 9100
53650 9116.67
53616.7 9150
53583.3 9116.67
53550 9116.67
53583.3 9166.67
53633.3 9200
53633.3 9233.33
53666.7 9283.33
53700 9283.33
53733.3 9300
53783.3 9316.67
53783.3 9383.33
53766.7 9400
53750 9366.67
53683.3 9333.33
53666.7 9333.33
53650 9366.67
53533.3 9366.67
53533.3 9283.33
53566.7 9233.33
53550 9216.67
53500 9200
53413.6 9177.5
53411.1 9162.22
53416.7 9150
53412.8 9148.06
53397.2 9152.5
53388.9 9159.44
53384.4 9172.78
53374.7 9186.11
53383.3 9200
53357.2 9216.67
53359.2 9224.72
53366.1 9230.28
53368.6 9220.83
53381.1 9210.83
53416.1 9203.89
53394.4 9226.11
53405 9240.56
53399.4 9253.06
53410.8 9261.39
53404.2 9271.11
53377.5 9252.5
53314.4 9238.61
53289.7 9230
53275.8 9205.56
53257.5 9212.5
53266.7 9216.67
53286.4 9251.39
53322.5 9270.28
53332.2 9284.17
53414.4 9282.78
53409.2 9301.94
53394.4 9334.44
53416.7 9333.33
53413.9 9357.22
53343.1 9463.06
53281.7 9467.78
53276.7 9518.06
53285 9525
53290.8 9546.94
53270.8 9551.11
53289.7 9565
53314.4 9585
53316.9 9610.56
53295.8 9594.44
53284.7 9595.28
53278.6 9596.94
53265.6 9583.61
53260.8 9581.67
53246.4 9612.78
53245.3 9585.83
53255.6 9580
53251.9 9540.56
53244.4 9535
53231.1 9524.17
53243.9 9501.67
53233.3 9483.33
53233.3 9433.33
53242.2 9429.17
53239.4 9423.89
53247.2 9417.78
53240.6 9395.28
53249.4 9350
53250 9333.33
53247.5 9331.39
53246.7 9302.78
53253.6 9246.11
53131.4 9274.44
53118.1 9290.28
53088.6 9312.22
53086.1 9285.28
53095.6 9270.56
53124.7 9248.61
53116.9 9235.56
53139.2 9218.89
53134.7 9205.83
53125.8 9119.44
53134.2 9108.06
53151.4 9100.56
53165 9079.44
53154.7 9079.72
53146.7 9075.56
53136.7 9064.44
53121.7 9068.33
53125.8 9045.56
53118.9 9036.11
53100 9066.67
53092.2 9065.28
53103.1 9088.06
53116.7 9133.33
53118.1 9150.28
53121.7 9181.94
53111.4 9206.39
53074.7 9248.89
53033.3 9247.5
53047.2 9241.94
53083.3 9200
53063.1 9191.67
53049.4 9193.33
53018.9 9170.56
53041.1 9147.5
53000.3 9126.11
52961.9 9153.89
52937.8 9128.06
52897.2 9144.44
52916.7 9116.67
52916.7 9100
52867.8 9080.56
52827.8 9118.06
52811.9 9143.06
52827.8 9167.78
52795.8 9188.61
52751.1 9193.06
52764.7 9237.5
52766.9 9265
52821.1 9230.83
52829.4 9193.06
52847.5 9193.61
52856.4 9199.72
52875 9181.67
52894.2 9203.61
52911.1 9213.89
52915 9189.72
52923.1 9180.56
52928.1 9201.67
52937.8 9203.61
52975 9208.33
52981.4 9213.06
52993.9 9213.61
52961.1 9235.83
52946.7 9229.44
52928.9 9261.11
52918.9 9250.83
52882.8 9247.22
52820.6 9263.89
52880.8 9289.17
52866.7 9315.28
52887.5 9308.89
52915.3 9322.78
52903.1 9343.06
52890.6 9389.17
52855.3 9398.33
52845.8 9375.56
52861.7 9353.61
52852.8 9337.22
52806.1 9381.39
52796.7 9365.83
52763.6 9332.5
52733.3 9300
52710.3 9260.56
52689.7 9231.67
52644.4 9183.06
52650 9220.56
52653.9 9235
52623.3 9246.94
52652.5 9293.61
52607.5 9314.72
52628.1 9333.33
52647.8 9315.83
52673.6 9309.44
52702.2 9301.67
52721.4 9318.61
52698.9 9344.72
52668.3 9327.22
52683.9 9355.83
52699.2 9387.22
52666.7 9400
52700.8 9420.83
52718.1 9451.94
52681.4 9481.67
52671.4 9538.33
52633.3 9500
52639.7 9483.33
52558.6 9464.44
52545.8 9474.17
52525 9490
52491.7 9487.78
52448.3 9446.67
52428.1 9442.22
52446.4 9485
52429.2 9502.78
52411.7 9510.83
52429.2 9541.11
52417.5 9565.56
52391.9 9558.61
52369.2 9563.61
52321.4 9552.22
52315 9579.44
52290.3 9619.44
52279.4 9609.17
52257.5 9620.83
52242.8 9610.83
52229.4 9599.44
52250 9583.33
52266.7 9582.5
52258.9 9577.22
52256.7 9539.72
52241.9 9543.06
52242.2 9514.44
52218.1 9491.39
52203.3 9506.39
52181.9 9498.89
52159.2 9501.11
52148.9 9506.39
52182.8 9535.28
52200 9550
52204.4 9555.28
52197.2 9571.67
52200 9583.33
52183.3 9583.33
52166.7 9550
52151.9 9553.61
52138.1 9535.83
52125 9523.06
52089.7 9565.28
52116.7 9566.67
52133.3 9583.33
52150 9583.33
52158.3 9578.89
52151.7 9600
52166.7 9600
52165 9605.83
52164.2 9628.33
52200.3 9671.39
52210.3 9639.72
52230.6 9650
52241.7 9656.94
52260.3 9658.61
52264.7 9674.72
52272.5 9661.94
52289.7 9655.83
52281.7 9680.83
52260 9708.06
52233.3 9700
52166.7 9700
52146.1 9701.39
52150 9716.67
52125.3 9710.56
52094.4 9694.44
52099.7 9680.28
52116.7 9666.67
52123.1 9669.44
52136.7 9675.83
52147.8 9662.78
52158.3 9660.28
52142.5 9631.39
52116.7 9633.33
52100 9633.33
52088.6 9635.83
52075 9629.44
52066.7 9633.33
52061.9 9613.33
52063.1 9598.89
52066.7 9537.22
52103.6 9513.61
52116.7 9483.33
52100 9466.67
52073.3 9501.11
52050 9516.67
52033.3 9483.33
52040 9474.44
52015.6 9451.11
52029.4 9444.44
52050 9450
52072.2 9450
52079.4 9434.72
52030.6 9405.28
52055.8 9386.39
52086.1 9376.11
52116.7 9383.33
52120.3 9393.89
52150 9400
52155.6 9382.5
52146.1 9375.56
52170.8 9373.06
52183.3 9400
52173.3 9404.44
52165.3 9415.28
52148.9 9422.5
52150.8 9430.56
52191.7 9435.83
52196.7 9423.61
52208.3 9428.89
52218.9 9416.67
52222.5 9410
52241.1 9386.11
52240.3 9400.28
52233.3 9466.67
52241.4 9464.72
52271.4 9461.67
52300 9450
52279.2 9505
52314.7 9507.22
52332.8 9502.5
52350 9500
52394.2 9516.39
52397.2 9489.72
52387.8 9479.17
52373.1 9444.44
52380.3 9424.44
52350 9416.67
52304.4 9404.44
52318.3 9382.5
52333.3 9383.33
52373.9 9370
52410.3 9340
52400 9366.67
52412.8 9389.44
52431.1 9375.83
52449.7 9392.5
52481.4 9414.17
52503.6 9445.83
52503.9 9453.61
52530.8 9434.44
52610.8 9393.89
52572.8 9375.28
52538.1 9378.89
52500.6 9371.39
52477.2 9371.11
52461.1 9370.56
52454.7 9333.61
52459.7 9289.44
52467.5 9288.33
52493.3 9287.5
52536.1 9300.28
52552.8 9281.39
52570.3 9282.78
52534.2 9252.78
52464.4 9254.17
52495 9226.94
52495 9151.39
52504.2 9152.22
52515.8 9168.89
52516.7 9200
52544.2 9203.06
52559.2 9192.78
52594.4 9194.72
52581.4 9162.22
52611.4 9110.28
52657.2 9154.44
52671.7 9106.39
52719.2 9065.83
52731.7 9076.94
52736.4 9060.83
52751.9 9064.17
52760 9086.11
52773.1 9077.22
52801.7 9057.5
52816.4 9050
52887.5 9052.5
52872.2 9029.17
52876.4 9010.28
52855.8 8993.89
52850 8998.33
52843.6 8986.39
52798.6 9013.89
52774.4 9016.67
52815.6 8966.67
52795 8921.67
52760 8895.56
52703.9 8864.17
52715.6 8830.28
52700 8816.67
52696.7 8815.56
52683.3 8816.67
52643.1 8868.89
52616.7 8883.33
52607.2 8873.06
52543.9 8850.56
52533.3 8875.56
52556.4 8906.94
52540.3 8907.22
52524.4 8938.06
52548.6 8936.94
52605.3 8960.83
52621.9 8967.5
52645.6 8955
52683.3 8950
52627.2 8988.89
52599.7 8975.56
52553.6 8991.39
52533.3 9028.61
52561.7 9032.22
52600 9050
52575.8 9079.44
52572.5 9102.5
52542.2 9076.67
52532.2 9084.72
52494.4 9063.06
52485.3 9089.44
52478.3 9102.22
52466.7 9099.17
52471.4 9067.22
52457.2 9068.06
52449.2 9061.11
52463.3 9030.28
52461.9 9021.11
52479.7 8991.11
52490.6 9003.33
52507.8 8999.44
52506.9 8980.56
52465.6 8965.28
52450 8966.67
52421.4 8981.11
52429.7 9011.67
52430.8 9032.5
52383.9 9074.44
52373.9 9078.06
52395.6 9110.56
52368.3 9144.17
52283.3 9150
52259.4 9159.44
52250.3 9148.89
52233.3 9116.67
52243.3 9101.94
52234.2 9100.83
52193.9 9100.83
52174.4 9082.78
52179.4 9080.56
52186.7 9072.22
52200 9066.67
52179.2 9035.83
52191.7 9027.78
52209.4 9026.11
52217.8 9021.39
52216.7 9000
52233.3 8983.33
52241.1 8986.94
52260 8925.83
52288.3 8931.94
52333.3 8916.67
52300 8950
52251.9 9025.28
52266.7 9033.33
52291.9 9039.17
52366.7 9066.67
52375.3 9042.22
52363.9 8996.11
52382.5 8971.67
52350 8966.67
52364.7 8943.33
52390.6 8943.06
52396.4 8926.94
52374.4 8906.67
52348.9 8900
52388.3 8879.17
52392.8 8898.06
52415 8917.5
52438.6 8935.56
52456.4 8929.44
52466.4 8925.56
52472.8 8863.89
52515.6 8896.67
52525 8853.06
52511.7 8806.67
52550.6 8813.06
52561.9 8795.56
52612.5 8806.11
52623.3 8812.22
52618.3 8764.72
52627.5 8751.11
52662.5 8755
52636.7 8740.83
52632.2 8728.89
52597.2 8708.89
52567.8 8720.28
52598.3 8671.67
52608.3 8696.94
52635.8 8696.67
52663.1 8689.44
52678.1 8689.72
52686.4 8668.61
52638.3 8654.44
52628.6 8635
52620.8 8615.56
52664.7 8623.06
52683.3 8616.67
52681.1 8609.72
52685.8 8574.44
52707.8 8575.28
52736.4 8576.11
52733.3 8566.67
52722.2 8553.89
52739.2 8540.28
52713.9 8499.44
52670.6 8463.89
52677.2 8451.67
52651.1 8396.11
52635.6 8414.72
52646.1 8425
52644.4 8470.28
52631.7 8478.61
52620 8461.11
52610.6 8455.83
52593.6 8470.28
52559.7 8446.39
52571.7 8429.72
52612.8 8420.83
52600 8356.67
52614.4 8335.56
52591.1 8317.22
52590.3 8314.72
52580 8328.61
52569.7 8335.56
52561.9 8353.33
52547.2 8352.5
52535.8 8331.39
52522.5 8327.22
52511.9 8270.28
52552.5 8271.94
52567.8 8256.39
52560.6 8234.17
52550 8250
52529.7 8258.33
52503.3 8237.22
52499.4 8200
52512.5 8211.11
52531.4 8213.61
52545 8211.11
52533.3 8195.28
52543.3 8182.22
52576.7 8196.11
52568.9 8208.06
52591.7 8215.28
52587.2 8187.5
52581.9 8163.61
52616.7 8183.33
52603.6 8244.44
52630.8 8277.5
52615.6 8293.06
52628.6 8292.22
52692.5 8273.61
52686.4 8235.83
52652.2 8185
52679.4 8162.5
52727.8 8150.28
52733.6 8143.33
52776.7 8132.78
52760.6 8098.06
52693.9 8143.89
52644.7 8143.89
52638.9 8137.78
52588.9 8153.61
52556.1 8115.56
52564.4 8110.28
52575.6 8106.67
52596.4 8092.22
52587.2 8088.61
52559.7 8076.94
52560.6 8042.22
52522.5 8024.44
52494.2 8024.44
52439.2 8036.67
52411.4 8061.11
52448.1 8062.5
52465.6 8061.94
52509.7 8077.78
52521.9 8081.39
52527.2 8088.06
52525.3 8135.28
52540.8 8146.67
52508.3 8152.5
52473.3 8155.83
52459.4 8187.78
52450.3 8181.94
52410.6 8229.44
52450.8 8249.44
52472.2 8234.72
52490.6 8268.61
52466.9 8275.28
52434.4 8255.56
52400.3 8292.78
52441.7 8316.11
52479.7 8309.72
52482.8 8339.72
52463.9 8349.17
52405 8353.33
52405 8374.72
52412.8 8379.44
52424.2 8384.44
52435.8 8406.39
52468.1 8397.78
52473.1 8430.56
52521.9 8399.17
52518.6 8465.56
52521.9 8476.39
52504.2 8486.94
52500.3 8453.06
52498.6 8448.61
52492.2 8457.5
52475 8464.72
52428.3 8461.11
52450 8500
52474.2 8545.83
52483.3 8566.67
52505.8 8538.06
52513.9 8508.06
52541.4 8521.11
52540.8 8545
52567.2 8538.89
52596.1 8546.94
52588.6 8601.39
52582.8 8617.5
52545.3 8602.5
52530 8603.33
52548.3 8571.94
52513.3 8575.56
52511.1 8609.72
52520.8 8671.94
52519.4 8717.78
52510.3 8712.78
52505.6 8703.33
52482.8 8711.94
52475.6 8701.67
52456.9 8648.61
52442.8 8631.67
52421.9 8664.17
52416.9 8714.17
52453.6 8743.06
52411.4 8734.72
52391.1 8755.83
52401.4 8785.83
52422.8 8814.44
52378.1 8813.89
52355 8833.06
52350 8766.67
52338.3 8738.61
52331.7 8733.06
52324.7 8765.28
52300 8800
52333.3 8850
52319.7 8851.39
52304.7 8857.78
52292.2 8855.56
52285.8 8873.89
52271.4 8847.78
52250 8800
52230 8855.28
52266.7 8883.33
52233.3 8900
52236.4 8887.22
52217.2 8876.39
52206.9 8902.78
52226.9 8945.56
52187.5 8966.11
52133.3 9016.67
52116.7 9033.33
52150 9050
52150 9066.67
52145.3 9098.89
52170.8 9117.22
52161.1 9115.56
52116.7 9116.67
52098.6 9098.33
52076.7 9071.94
52066.7 9066.67
52059.4 9072.78
52044.4 9060.56
52034.4 9110.56
52066.7 9116.67
52067.8 9126.11
52041.4 9134.17
52049.2 9165.83
52050 9200
52079.4 9175.56
52087.2 9161.39
52091.4 9161.67
52108.9 9154.44
52095.8 9180.56
52083.3 9183.33
52085.3 9193.33
52093.6 9206.94
52083.3 9216.67
52101.1 9220.56
52116.7 9216.67
52133.3 9216.67
52123.9 9225.83
52133.3 9250
52150 9250
52155 9232.5
52173.3 9223.89
52151.1 9163.61
52166.7 9166.67
52196.9 9168.06
52200 9183.33
52199.4 9205.28
52183.3 9233.33
52198.6 9242.5
52173.9 9262.78
52166.7 9283.33
52145.3 9315.56
52183.3 9279.44
52203.3 9300.83
52283.3 9216.67
52310 9226.67
52316.7 9233.33
52337.2 9224.17
52334.2 9210
52357.5 9209.72
52366.7 9200
52380.6 9223.06
52427.5 9246.67
52417.5 9273.61
52401.4 9319.72
52381.4 9302.5
52364.2 9278.61
52341.1 9264.44
52324.4 9269.44
52316.7 9266.67
52279.2 9281.11
52274.4 9290.56
52300 9300
52304.2 9290
52344.7 9307.5
52350 9333.33
52358.9 9332.22
52354.7 9344.17
52344.7 9365
52319.4 9359.44
52310.8 9348.06
52306.4 9353.06
52288.6 9359.44
52266.7 9366.67
52243.1 9349.72
52216.7 9383.33
52187.8 9358.06
52203.6 9330.56
52200.6 9322.78
52169.7 9344.72
52151.7 9357.78
52106.7 9351.39
52108.9 9328.89
52128.3 9316.67
52104.7 9293.61
52116.7 9266.67
52108.1 9259.44
52089.7 9246.11
52054.7 9244.17
52042.5 9255.28
52030 9291.67
51981.7 9251.94
51958.1 9195.56
51933.3 9166.67
51931.4 9190.28
51940.6 9254.17
51925.6 9251.67
51917.2 9248.61
51900 9250
51916.7 9216.67
51896.9 9205.56
51900 9166.67
51933.3 9133.33
51918.9 9085.83
51936.7 9087.5
51961.4 9080.28
51999.7 9061.39
51966.7 9033.33
51932.2 9069.17
51916.1 9058.89
51913.6 9053.89
51916.7 9033.33
51910.3 9022.78
51926.4 9009.17
51916.4 8984.44
51901.9 9002.5
51877.8 9000
51846.1 8996.94
51851.4 8984.44
51865.8 8982.78
51900 8966.67
51900 8950
51917.5 8940
51950 8950
51956.7 8961.11
51967.8 8982.5
51965 8936.67
51983.3 8933.33
51962.5 8910.28
51995.3 8890.56
52050 8883.33
52054.4 8853.61
52034.7 8836.39
52066.7 8833.33
52062.5 8810.28
52084.4 8790.56
52092.8 8818.89
52100 8866.67
52135.3 8875.56
52139.2 8899.17
52116.7 8900
52111.7 8888.89
52103.9 8905.83
52113.3 8915.83
52119.2 8930
52066.7 8950
52050 8950
52035.6 8961.39
52063.3 9001.11
52068.6 9026.67
52091.1 9028.06
52073.1 8996.94
52081.1 8971.67
52083.3 8966.67
52107.8 8981.94
52111.9 8983.89
52116.7 8983.33
52121.4 8956.94
52136.4 8956.94
52148.9 8966.39
52166.7 8900
52146.4 8880.83
52202.5 8855.56
52200 8833.33
52216.7 8816.67
52213.3 8803.33
52200 8800
52183.3 8813.06
52166.1 8846.94
52154.2 8846.39
52141.4 8812.22
52150 8800
52166.7 8783.33
52190.8 8769.72
52176.1 8772.78
52141.7 8772.78
52116.7 8783.33
52110.6 8782.5
52100 8750
52099.4 8723.61
52108.3 8731.39
52133.3 8733.33
52166.7 8733.33
52174.4 8725.28
