DATASET: dj38.tsp
53260.8 9581.67
53289.7 9565
53265.6 9583.61
53278.6 9596.94
53284.7 9595.28
53295.8 9594.44
53275.3 9659.72
53245 9738.61
53241.1 9660.56
53270.8 9551.11
53251.9 9540.56
53233.3 9483.33
53231.1 9524.17
53244.4 9535
53285 9525
53276.7 9518.06
53233.3 9433.33
53240.6 9395.28
53247.2 9417.78
53242.2 9429.17
53239.4 9423.89
53243.9 9501.67
53290.8 9546.94
53281.7 9467.78
53383.9 9500.56
53379.2 9496.94
53450 9533.33
53516.7 9566.67
53406.1 9514.72
53343.1 9463.06
53413.9 9357.22
53566.7 9233.33
53616.7 9150
53750 9116.67
53833.3 9033.33
53850 9000
53883.3 8983.33
53950.3 8983.06
53900 8916.67
53933.3 8916.67
53800 8966.67
53783.3 8916.67
53700 8950
53716.7 9000
53750 8950
53750 9033.33
53856.1 9124.72
53854.2 9108.06
53800 9133.33
53733.3 9166.67
53583.3 9166.67
53550 9216.67
53500 9200
53533.3 9283.33
53416.7 9333.33
53409.2 9301.94
53414.4 9282.78
53410.8 9261.39
53399.4 9253.06
53377.5 9252.5
53404.2 9271.11
53332.2 9284.17
53394.4 9334.44
53322.5 9270.28
53286.4 9251.39
53253.6 9246.11
53368.6 9220.83
53357.2 9216.67
53359.2 9224.72
53366.1 9230.28
53381.1 9210.83
53394.4 9226.11
53405 9240.56
53416.1 9203.89
53374.7 9186.11
53383.3 9200
53344.4 9205.83
53320.6 9219.72
53359.2 9157.5
53353.6 9158.61
53321.1 9144.44
53274.2 9132.5
53165 9079.44
53146.7 9075.56
53136.7 9064.44
53121.7 9068.33
53103.1 9088.06
53286.1 9007.5
53303.9 8997.78
53347.5 8971.67
53338.6 8945
53352.8 8971.67
53363.1 9015.56
53312.2 9021.94
53271.9 9048.89
53261.4 9069.44
53302.5 9069.17
53288.9 9054.72
53283.9 9046.67
53298.9 9050.83
53297.5 9019.17
53296.9 8993.61
53308.9 8955.56
53278.6 8973.89
53280.6 8945.28
53293.3 8974.17
53283.3 8900
53260 8882.5
53268.3 8920
53287.2 8926.67
53332.2 8925.28
53330.3 8885.28
53346.4 8860.56
53366.7 8866.67
53387.8 8912.5
53385.8 8903.89
53368.1 8888.33
53355 8927.22
53415.8 8984.17
53411.9 9008.06
53466.7 9000
53516.7 8950
53500 9016.67
53411.1 9029.44
53406.1 9032.78
53394.4 9024.17
53392.8 9022.78
53317.5 9046.11
53376.1 9012.78
53381.1 9009.44
53393.9 8988.33
53368.1 8960.56
53303.3 8930.56
53326.7 8913.89
53349.7 8887.78
53343.3 8891.67
53350 8908.61
53359.2 8905
53376.7 8956.11
53373.6 8941.11
53404.4 8922.5
53483.3 8933.33
53650 8816.67
53583.3 8850
53616.7 8900
53750 8850
53716.7 8883.33
53666.7 8966.67
53616.7 8966.67
53583.3 9016.67
53650 9000
53683.3 9000
53633.3 9100
53600 9066.67
53550 9016.67
53516.7 9083.33
53550 9116.67
53583.3 9116.67
53650 9116.67
53633.3 9200
53683.3 9183.33
53750 9233.33
53783.3 9316.67
53850 9300
53858.3 9355.56
53850 9350
53849.7 9371.67
53816.7 9400
53783.3 9383.33
53766.7 9400
53750 9366.67
53866.4 9337.5
53890.6 9313.89
53887.5 9269.72
53883.3 9216.67
53876.4 9249.72
53865 9263.89
53833.3 9233.33
53800 9216.67
53833.3 9183.33
53861.1 9182.5
53875.8 9160.28
53876.1 9142.78
53853.9 9152.5
53868.3 9158.06
53851.7 9174.44
53861.4 9211.67
53869.7 9186.67
53903.3 9198.61
53916.9 9182.22
53893.6 9149.17
53916.9 9133.89
53961.1 9113.61
53999.7 9157.78
53971.7 9146.11
54022.8 9140.28
54031.9 9118.33
54025.3 9078.61
54026.9 9039.44
54076.7 9078.33
54088.1 9109.17
54105.3 9093.89
54083.1 9093.06
54062.2 9109.17
54070.3 9086.67
54049.7 9082.78
54037.8 9065.83
54150 9033.33
54166.4 9035.83
54192.2 9071.67
54179.4 9100
54165.8 9081.67
54148.6 9091.94
54162.8 9129.44
54168.3 9125.28
54193.6 9116.39
54216.7 9100
54239.2 9056.11
54253.6 9063.33
54260.6 9034.44
54233.6 8946.67
54242.2 9000.56
54235.8 8996.11
54196.4 9023.06
54160.8 8994.44
54181.7 8997.5
54213.3 8991.94
54203.6 9051.39
54277.8 9216.94
54259.7 9249.17
54266.4 9267.78
54291.7 9260
54303.1 9267.22
54286.7 9294.72
54311.1 9315.28
54306.1 9321.67
54307.8 9354.17
54295.6 9358.33
54313.6 9333.33
54283.3 9366.67
54300 9400
54286.1 9375
54221.7 9383.61
54180.6 9410.28
54205.6 9361.39
54284.4 9326.94
54292.8 9332.5
54277.2 9309.17
54300 9316.67
54304.2 9300.28
54250 9283.33
54223.9 9268.89
54208.1 9219.44
54167.5 9348.89
54176.4 9354.17
54196.1 9339.17
54180 9333.61
54191.7 9203.61
54233.3 9200.28
54235.3 9214.72
54255.3 9223.06
54271.4 9225.56
54242.5 9253.61
54232.2 9292.22
54260.3 9327.5
54254.4 9331.11
54297.8 9412.22
54303.6 9411.94
54304.4 9546.94
54251.4 9626.94
54263.3 9653.06
54214.7 9721.94
54266.7 9800
54261.9 9798.06
54211.1 9826.39
54241.7 9816.67
54220.8 9843.61
54253.1 9850
54275.8 9790.83
54281.7 9799.72
54312.2 9812.78
54312.5 9842.5
54310 9829.72
54245 9865.28
54265 9861.94
54300.3 9786.39
54240 9700.83
54330.6 9790.28
54314.7 9716.67
54270.6 9724.72
54296.1 9687.5
54300 9550
54310.8 9570.56
54206.7 9507.22
54235 9573.61
54313.3 9503.33
54299.4 9441.39
54257.5 9384.44
54221.9 9366.39
54159.2 9285.28
54180.8 9283.89
54181.9 9252.78
54157.8 9235.83
54192.5 9171.39
54154.4 9126.94
54143.1 9115.28
54125.8 9139.72
54105.6 9121.11
54131.4 9110.83
54122.2 9080.83
54130.6 9051.39
54109.4 9027.5
54178.9 8973.33
54090.8 8934.17
54091.1 8920
54105.8 8879.72
54104.7 8855.56
54069.2 8865.56
54038.3 8873.33
54015.3 8869.72
53985.6 8884.44
54025.3 8858.61
53988.3 8835
53866.7 8850
53816.7 8816.67
53883.3 8800
53900 8766.67
53850 8633.33
53816.7 8550
53766.7 8500
53650 8416.67
53783.3 8483.33
53716.7 8416.67
53700 8466.67
53683.3 8383.33
53633.3 8350
53666.7 8333.33
53900 8300
53816.7 8050
53933.3 8033.33
53900 7950
53866.7 7916.67
53944.7 8005
54000 8083.33
54008.3 8097.22
54025.3 8074.72
54037.8 8077.22
53982.5 8153.61
53954.7 8091.67
53953.6 8122.5
53783.3 8100
53700 8100
53733.3 8083.33
53716.7 8050
53683.3 8116.67
53666.7 8050
53633.3 8116.67
53633.3 8183.33
53783.3 8250
53583.3 8266.67
53566.7 8100
53550 8050
53600 7933.33
53566.7 7883.33
53450 7883.33
53397.5 7875.56
53337.5 7886.11
53325.6 7883.06
53366.7 7933.33
53384.4 7974.72
53396.7 7975.56
53400 7983.33
53375.6 8000.28
53366.4 7974.17
53353.3 7974.72
53344.4 7966.94
53339.7 8016.94
53329.7 8014.44
53300 8000
53325.3 7979.44
53394.4 7998.33
53433.3 7966.67
53405.8 7973.33
53433.3 7950
53415.6 7980.56
53466.7 8000
53466.7 8016.67
53421.4 8039.17
53421.1 8029.72
53416.7 8016.67
53413.3 8048.89
53396.4 8043.33
53375.3 8068.33
53339.4 8060
53331.9 8066.11
53318.6 8068.33
53301.4 8012.22
53277.8 8037.22
53206.1 8088.89
53203.3 8054.72
53213.3 8061.39
53216.7 8050
53226.4 8068.61
53238.9 8056.67
53175.3 8115.28
53173.1 8087.5
53185.3 8098.06
53188.6 8040.83
53134.7 8035.56
53151.1 8012.5
53148.1 8001.67
53143.1 7988.06
53170.3 8021.94
53181.7 8023.61
53188.1 8049.44
53220.6 7948.33
53223.3 7906.11
53208.3 7923.61
53231.1 7915.83
53235.3 7925
53251.1 7941.67
53250 7966.67
53270 7994.17
53250.8 7976.11
53236.1 7958.89
53225.8 7980
53188.6 7986.67
53171.4 7944.44
53161.7 7951.39
53136.9 7970.56
53080.6 7925.83
53091.4 7913.33
53085.6 7905.28
53077.2 7897.22
53080.6 7892.5
53059.7 7857.78
53099.2 7840
53133.6 7888.06
53155.8 7882.78
53141.1 7926.11
53193.1 7901.94
53195.3 7881.94
53205 7880.56
53211.1 7860.83
53220 7847.22
53246.7 7850.83
53223.9 7821.67
53269.2 7776.39
53239.4 7786.11
53277.5 7776.67
53303.1 7786.11
53285 7866.39
53269.4 7826.94
53287.8 7905.28
53283.3 7883.33
53236.7 7873.61
53255 7893.61
53221.7 7884.17
53189.4 7841.39
53212.5 7805
53217.5 7797.22
53207.5 7721.67
53210.8 7650.83
53235.3 7643.06
53242.2 7617.5
53287.8 7658.61
53276.9 7661.94
53321.4 7668.33
53309.7 7669.44
53332.2 7673.61
53324.4 7682.78
53263.9 7673.89
53225 7676.67
53254.2 7651.94
53277.2 7630.56
53304.4 7584.72
53309.4 7548.06
53334.2 7580.83
53348.9 7553.89
53250.6 7507.22
53262.5 7505.28
53237.8 7476.39
53273.9 7488.89
53257.2 7427.5
53270 7431.67
53288.9 7451.39
53200 7316.67
53192.8 7351.67
53233.3 7449.44
53213.3 7449.44
53195.6 7443.33
53181.4 7422.5
53215 7388.61
53171.9 7380.56
53192.5 7378.61
53237.2 7387.5
53243.6 7377.22
53272.2 7366.94
53275.8 7390.28
53267.2 7382.5
53264.4 7335
53255.8 7273.89
53226.7 7291.67
53265.3 7215
53332.5 7192.22
53276.4 7185.56
53261.7 7194.44
53294.4 7163.61
53335.6 7200.28
53331.4 7213.61
53344.2 7247.78
53338.6 7242.5
53329.7 7253.61
53311.4 7264.72
53309.7 7234.44
53221.4 7219.44
53178.1 7180.28
53166.1 7140.56
53118.3 7114.44
53075.3 7139.72
53064.2 7113.06
53068.9 7165.28
53088.3 7188.61
53102.2 7221.39
53096.1 7210
53124.2 7195.83
53121.9 7233.61
53106.9 7240
53117.5 7275.83
53113.6 7320
53136.1 7370.28
53153.9 7367.22
53147.5 7357.22
53129.7 7321.11
53130.6 7305.83
53187.5 7278.89
53175 7289.44
53122.5 7267.22
53062.2 7227.78
53083.6 7243.89
53152.5 7255
53144.7 7238.61
53142.2 7222.22
53185.6 7246.94
53191.4 7277.78
53255.3 7256.94
53271.1 7245.28
53299.7 7255
53285.3 7256.94
53246.1 7292.78
53235.3 7320
53243.1 7343.89
53296.1 7289.44
53301.7 7315.56
53293.6 7363.33
53307.5 7386.94
53332.8 7442.78
53350.6 7444.44
53323.1 7433.61
53344.4 7427.78
53348.1 7381.11
53315.6 7368.06
53331.7 7353.89
53325.6 7323.61
53340.6 7277.22
53533.3 7350
53516.7 7383.33
53450 7483.33
53418.9 7457.5
53405 7464.17
53415.6 7476.39
53419.7 7511.94
53407.8 7543.06
53398.6 7509.44
53403.9 7570.56
53433.3 7583.33
53450 7633.33
53433.3 7650
53414.2 7633.61
53341.4 7648.89
53400 7638.89
53375 7656.11
53323.6 7698.06
53342.5 7702.5
53357.5 7708.33
53373.3 7706.67
53393.9 7717.22
53409.4 7715.56
53345 7675.28
53392.8 7685.56
53416.1 7669.44
53433.3 7700
53391.7 7780.56
53330.3 7818.89
53226.9 7791.39
53190.6 7775.28
53201.7 7777.5
53190.8 7714.44
53173.1 7696.11
53241.7 7721.67
53247.2 7687.5
53276.7 7708.06
53232.5 7726.94
53194.7 7747.22
53174.2 7725.56
53166.7 7733.33
53161.1 7720.83
53147.2 7766.67
53136.1 7807.5
53113.9 7890.28
53093.3 7885.83
53108.3 7876.67
53081.7 7848.06
53008.3 7839.17
52989.4 7887.5
53033.6 7920.28
52943.1 7918.06
52927.8 7949.44
52988.9 7970.28
52912.2 7908.89
52906.1 7871.39
52900.8 7817.5
52900 7816.67
52858.6 7829.17
52859.7 7849.72
52874.7 7832.5
52885.8 7877.78
52880.3 7958.61
52896.9 7970.83
52919.2 7954.72
52979.7 7980.83
52964.7 7986.11
53003.1 8007.78
53017.2 8026.67
53052.8 8048.89
53082.8 8092.22
53070.8 8078.89
53055.8 8030.56
53104.2 8049.44
53104.2 8023.33
53110.8 8064.44
53033.3 8066.67
52995.3 8128.06
53002.2 8146.67
53038.6 8086.39
52954.7 8058.06
52860.8 8061.67
52743.9 8038.89
52769.2 7958.89
52763.9 7930.28
52752.2 7953.06
52716.7 7906.67
52755.8 7842.78
52718.9 7856.39
52689.4 7904.72
52656.4 7876.67
52670 7928.06
52628.6 7924.17
52614.4 7893.06
52601.9 7960.28
52590 7954.44
52640 7968.33
52644.4 7866.67
52625.8 7851.94
52639.7 7863.06
52597.8 7797.22
52639.4 7738.06
52616.4 7775.28
52576.4 7825.83
52563.1 7768.89
52511.4 7810.83
52539.7 7813.33
52515.8 7885.56
52503.3 7838.33
52556.1 7928.33
52540.3 7931.94
52551.7 7970.28
52589.4 7986.39
52571.7 7997.78
52537.8 7991.39
52494.2 8024.44
52514.4 7987.78
52497.8 7980.28
52470.6 7936.11
52421.9 7938.61
52447.2 7945.56
52440 7882.5
52401.1 7819.44
52353.1 7783.33
52347.8 7748.89
52292.8 7773.89
52337.8 7788.89
52316.9 7778.61
52298.1 7777.22
52328.3 7825
52355.8 7812.5
52351.4 7833.06
52333.3 7888.61
52379.2 7858.61
52404.2 7865.56
52417.2 7858.89
52476.9 7891.11
52485 7814.72
52500.3 7811.67
52561.1 7706.94
52568.3 7671.39
52534.4 7620.83
52516.1 7588.06
52484.7 7556.39
52466.7 7513.89
52456.4 7494.17
52475.8 7445.28
52464.7 7460.28
52451.9 7461.39
52465.6 7399.72
52452.5 7431.11
52415.3 7397.22
52365.8 7323.89
52386.7 7342.22
52400.8 7301.11
52394.2 7290
52384.7 7296.94
52433.3 7345
52376.1 7360.83
52353.1 7378.61
52371.4 7393.06
52373.3 7391.39
52399.2 7396.67
52398.9 7384.72
52421.9 7361.67
52412.8 7362.5
52461.7 7344.44
52446.1 7366.39
52391.7 7415.83
52343.1 7416.39
52248.3 7397.5
52221.7 7388.89
52243.1 7382.22
52322.5 7383.06
52285.3 7384.17
52280 7390.83
52286.7 7489.17
52373.3 7489.44
52393.6 7545.83
52334.4 7618.06
52321.4 7588.06
52395.3 7646.67
52386.4 7663.33
52354.7 7650.56
52316.7 7716.67
52378.1 7688.06
52264.4 7744.72
52211.1 7736.67
52179.2 7737.78
52202.2 7715
52262.5 7725.28
52195.6 7665.56
52197.5 7678.61
52282.2 7618.33
52290.6 7553.06
52360.3 7576.67
52366.7 7509.44
52296.1 7471.94
52306.7 7497.5
52289.2 7460.83
52205.8 7498.61
52204.7 7499.72
52204.7 7540.56
52144.4 7517.78
52168.1 7522.22
52155.3 7503.89
52116.9 7504.72
52113.3 7486.94
52162.5 7554.44
52188.1 7657.5
52170.6 7588.06
52196.7 7549.44
52155.6 7534.17
52085 7566.94
52093.9 7611.39
52111.1 7661.11
52082.5 7678.06
52072.8 7672.22
52065 7698.61
52055.8 7715
52048.6 7702.78
52064.2 7646.67
52068.3 7643.33
52041.4 7656.67
52088.1 7625.28
52051.4 7607.22
52015.6 7621.11
51991.7 7616.39
52041.1 7635.83
51991.4 7635
52007.5 7623.33
52009.7 7666.11
52010.8 7703.61
52008.1 7755.56
52049.4 7753.33
52109.4 7749.44
52150 7700
52140.8 7714.17
52150.6 7720.83
52133.1 7677.78
52112.8 7592.78
52126.4 7561.11
52104.2 7571.39
52049.7 7567.22
52048.3 7585.28
52051.9 7595.83
52013.9 7595
52028.9 7585.83
52144.2 7473.61
52126.7 7460.28
52130 7460
52156.1 7465.56
52160 7475.28
52151.7 7450.56
52222.2 7455.56
52209.7 7425.83
52174.7 7403.89
52268.9 7397.78
52288.3 7320.56
52243.9 7331.11
52254.4 7334.72
52286.4 7298.89
52291.7 7297.78
52297.5 7246.67
52309.4 7263.61
52323.3 7303.89
52319.4 7324.17
52353.3 7340.28
52325 7321.67
52330 7315.56
52335.6 7304.44
52371.9 7334.44
52425.6 7281.67
52432.2 7278.33
52406.1 7244.44
52423.6 7263.61
52438.6 7263.33
52473.3 7259.17
52508.1 7243.06
52575.3 7294.44
52583.1 7270.28
52602.8 7301.94
52634.7 7323.61
52622.2 7363.06
52599.7 7363.89
52612.8 7376.94
52566.9 7346.94
52557.8 7301.39
52541.1 7273.06
52536.4 7220
52520 7210.56
52507.8 7182.5
52457.8 7188.61
52468.1 7196.39
52442.8 7212.22
52388.6 7227.5
52399.2 7178.33
52483.6 7211.94
52543.3 7193.33
52556.4 7124.17
52595.6 7143.06
52612.2 7140.28
52579.4 7124.17
52610.8 7079.17
52639.2 7046.67
52629.4 7073.33
52647.2 7100.28
52644.7 7149.72
52609.7 7113.89
52776.7 7214.17
52769.4 7271.11
52691.9 7270.28
52654.2 7252.22
52610.6 7289.17
52550 7300
52500 7316.67
52519.7 7308.89
52490.6 7322.22
52504.7 7297.22
52481.9 7261.67
52446.1 7303.06
52468.1 7294.44
52463.1 7328.61
52500.8 7383.61
52501.7 7440.83
52532.2 7420.56
52545 7391.11
52573.9 7411.94
52600 7416.67
52621.9 7424.44
52616.7 7438.89
52606.4 7387.5
52657.2 7379.44
52668.6 7407.22
52677.2 7438.33
52662.2 7436.39
52585.6 7473.33
52627.5 7541.39
52587.2 7540
52584.7 7603.61
52548.3 7511.67
52510 7504.17
52500.6 7503.06
52574.4 7550.28
52613.6 7582.78
52593.3 7562.5
52638.1 7606.11
52669.7 7683.61
52671.7 7720
52681.9 7802.22
52732.8 7786.67
52763.3 7729.44
52709.2 7717.5
52732.2 7712.78
52724.4 7767.22
52761.1 7730.83
52795.8 7711.39
52858.9 7685.28
52886.4 7667.22
52788.3 7690.28
52733.9 7685.28
52787.2 7719.72
52795 7773.06
52768.9 7768.61
52713.9 7801.39
52676.9 7778.89
52709.7 7788.61
52702.5 7715.56
52575.3 7720.28
52569.7 7701.94
52590.3 7665
52584.2 7638.06
52615.8 7640.28
52696.7 7630.83
52698.1 7625.28
52694.7 7602.5
52650 7536.67
52657.8 7550.56
52676.7 7599.17
52685 7591.67
52689.7 7503.06
52724.7 7522.22
52749.2 7554.17
52776.7 7532.78
52813.9 7554.44
52791.9 7567.5
52833.3 7593.33
52833.9 7619.17
52841.4 7613.33
52854.7 7580.28
52855.3 7567.22
52873.1 7555.83
52818.1 7471.11
52807.8 7423.61
52695.3 7456.67
52701.9 7488.06
52723.9 7468.89
52766.9 7470.83
52761.7 7453.61
52805.3 7461.67
52815.6 7467.22
52840.8 7496.94
52797.8 7583.06
52781.7 7611.11
52773.3 7611.39
52762.8 7623.33
52708.1 7664.72
52773.6 7642.22
52734.4 7593.06
52734.7 7530.56
52720.6 7582.5
52707.2 7558.89
52690.6 7536.39
52647.2 7481.94
52690.3 7477.22
52707.8 7402.5
52803.9 7353.61
52789.4 7388.61
52783.6 7417.22
52734.2 7398.89
52726.9 7371.11
52796.4 7288.06
52788.9 7330.28
52851.1 7328.89
52817.2 7334.72
52861.4 7298.89
52851.7 7320.28
52842.5 7257.22
52819.2 7290.28
52806.9 7285.28
52817.5 7251.39
52865.3 7256.11
52848.6 7234.44
52866.4 7295.83
52873.9 7308.06
52903.1 7296.67
52907.2 7296.39
52921.7 7310
52836.1 7371.39
52892.8 7418.06
52925.3 7424.72
52939.2 7443.61
52950.8 7450
52905 7503.89
52931.7 7490.28
52946.7 7492.78
52976.4 7492.5
52955.3 7490.28
52961.4 7461.94
52902.2 7398.06
52961.7 7413.33
52943.3 7429.17
52918.9 7511.94
52917.8 7540.83
52909.4 7604.72
52873.6 7596.94
52863.1 7606.94
52920.8 7539.72
52989.7 7567.22
52916.9 7649.72
52936.4 7636.39
52955.8 7641.67
52920.3 7684.44
52928.9 7656.39
52938.6 7646.39
52898.6 7670.83
52938.3 7680.28
52919.2 7747.22
52891.9 7731.11
52890.8 7705
52916.7 7697.22
52934.4 7659.17
52911.4 7617.5
52899.4 7602.5
52928.6 7563.89
52979.7 7568.61
52979.7 7563.61
53015.6 7529.44
52998.9 7472.78
53023.1 7455.83
53026.1 7469.44
53049.4 7462.5
53005 7523.89
53039.7 7491.67
53056.4 7507.5
53040.6 7538.33
52993.3 7506.11
52974.2 7473.33
52995 7556.11
52950.6 7552.5
52908.3 7469.72
52897.8 7483.33
52886.1 7506.67
52919.7 7474.72
52882.8 7447.22
52927.2 7388.06
52905.8 7374.72
52899.2 7357.5
52931.4 7345
52844.2 7392.5
52856.1 7364.44
52899.4 7226.11
52908.3 7214.17
52923.3 7206.67
52889.2 7235
52888.1 7170.56
52869.2 7157.5
52859.4 7151.11
52878.6 7182.22
52866.9 7208.06
52910.6 7142.78
52910 7178.89
52922.8 7173.06
52921.1 7195.56
52930.8 7198.89
52958.3 7205.28
52947.8 7188.89
52946.7 7129.72
52925.3 7117.22
52955.8 7093.06
52956.1 7061.11
52900.8 7109.44
52896.7 7087.78
52854.2 7110
52851.7 7092.78
52880.6 7073.33
52869.2 7069.44
52889.7 7044.17
52888.9 7073.06
52848.9 7071.94
52802.2 7109.44
52767.8 7068.33
52746.9 7126.11
52741.9 7120.56
52783.6 7112.22
52808.3 7133.61
52813.1 7122.78
52860 7166.94
52837.5 7173.06
52842.2 7172.22
52817.5 7177.22
52781.4 7188.33
52827.2 7228.89
52806.1 7210.56
52873.6 7162.78
52887.5 7159.72
52903.1 7118.61
52895.3 7121.67
52910.8 7101.94
52904.4 7088.06
52862.2 7127.22
52855.8 7131.67
52806.1 7163.06
52805.3 7137.22
52756.9 7122.22
52692.5 7105.28
52682.5 7117.78
52701.7 7168.33
52683.1 7173.89
52591.9 7180
52611.4 7229.72
52631.9 7191.94
52596.4 7100.83
52589.7 7087.22
52572.8 7086.39
52577.8 7026.94
52593.6 6981.39
52586.1 7023.33
52596.9 6953.61
52579.7 6930.83
52551.7 6946.39
52551.1 6907.5
52533.3 6866.67
52542.2 6858.06
52583.3 6900
52538.6 6948.06
52540.3 6954.72
52565 6941.94
52600 6917.5
52682.2 6931.67
52700.8 6921.67
52610.8 6844.17
52564.2 6824.44
52550 6750
52548.9 6722.78
52556.4 6706.67
52565 6674.17
52499.7 6685
52582.8 6604.17
52625.6 6522.22
52655.6 6556.94
52673.6 6545
52665 6594.17
52655.3 6656.11
52630.3 6674.17
52699.7 6668.61
52690.8 6639.72
52740.6 6767.78
52730.8 6811.67
52719.7 6773.33
52710 6791.67
52680.3 6853.33
52655 6863.61
52629.2 6909.17
52657.8 6899.72
52693.1 6956.94
52649.2 6927.22
52629.7 6981.94
52642.8 7015.56
52668.1 7046.11
52709.2 7021.94
52725.6 7044.72
52596.9 7016.94
52605.8 7020.28
52584.2 7015.28
52614.2 7030
52631.1 6994.72
52700 6986.67
52695.8 6989.72
52756.4 6972.78
52755.3 6956.39
52736.4 6972.5
52726.9 6983.06
52681.1 7022.22
52700 7051.67
52709.4 7046.39
52713.9 7088.06
52729.4 7126.94
52733.3 7191.39
52698.3 7199.17
52716.4 7291.11
52716.7 7283.33
52722.5 7274.72
52766.7 7266.67
52723.6 7230.28
52663.6 7213.89
52583.1 7235
52534.4 7261.39
52452.5 7246.67
52416.7 7233.33
52400 7200
52367.2 7164.72
52369.4 7128.33
52430 7107.78
52421.9 7092.22
52384.4 7166.11
52400 7216.67
52363.3 7220.28
52311.1 7221.94
52289.4 7248.33
52279.7 7252.78
52265.8 7230.56
52243.3 7241.67
52249.4 7213.89
52221.4 7231.94
52216.7 7233.33
52228.1 7234.17
52237.2 7231.11
52300 7228.33
52306.1 7171.67
52307.5 7166.67
52339.4 7160.28
52326.7 7160
52288.9 7143.61
52315 7120.83
52333.3 7133.33
52401.7 7056.94
52415.3 7052.5
52431.7 7045.56
52501.4 7086.67
52526.7 7137.22
52556.9 7098.06
52537.8 7050.28
52505.3 7069.72
52479.4 6997.5
52492.8 6923.06
52503.3 6904.17
52550 6900
52475.8 6777.5
52498.9 6763.06
52461.9 6710.28
52449.7 6712.5
52436.4 6699.17
52443.6 6673.89
52458.6 6682.78
52408.6 6700.83
52400 6733.33
52435 6738.89
52395 6797.5
52373.1 6787.78
52338.6 6719.72
52361.4 6710.83
52388.1 6688.06
52394.2 6716.94
52389.2 6720.28
52425.3 6747.22
52442.2 6778.61
52383.9 6800.56
52420.8 6860.56
52424.2 6928.33
52425.3 6915.56
52396.7 6936.67
52356.4 7005.56
52345.8 6975.28
52342.8 6974.44
52317.8 6966.11
52303.6 6875.28
52318.3 6855
52324.4 6834.72
52334.2 6839.44
52392.5 6820
52467.8 6899.17
52453.1 6865.28
52472.8 6856.11
52450.3 6939.72
52399.7 6947.78
52384.7 7000.83
52373.6 7039.44
52279.4 7035
52305 6981.94
52303.1 6963.89
52236.4 6968.06
52216.1 6895.56
52220.3 6916.94
52252.8 6900.56
52240.3 6911.94
52238.3 6880.56
52243.6 6855.28
52246.4 6845.56
52221.9 6826.67
52275 6791.67
52292.2 6807.78
52340.3 6784.44
52317.8 6795.83
52300.3 6803.06
52277.5 6856.67
52324.7 6885.56
52366.7 6833.33
52501.7 6786.11
52514.2 6763.89
52483.3 6716.67
52501.1 6711.67
52471.9 6706.67
52481.1 6686.39
52516.9 6593.06
52500 6600
52471.9 6588.06
52434.7 6604.72
52396.9 6640.56
52381.4 6608.61
52385 6575
52370.8 6577.22
52380.8 6561.39
52366.1 6528.06
52281.1 6520
52280.3 6531.67
52201.4 6537.78
52184.7 6559.17
52228.1 6544.17
52241.7 6541.67
52256.4 6477.78
52252.8 6450.56
52252.5 6403.06
52250 6400
52217.8 6403.33
52232.2 6404.72
52224.4 6433.06
52192.5 6412.22
52180.6 6359.44
52196.1 6367.5
52190.6 6370.56
52185 6354.17
52225.6 6335.56
52241.1 6352.5
52242.8 6380.28
52268.3 6381.94
52275.8 6384.44
52245.8 6347.22
52226.9 6345.83
52232.2 6368.33
52217.2 6361.39
52225.3 6390.56
52248.9 6401.11
52258.9 6453.33
52259.4 6455.28
52230.3 6462.22
52241.9 6506.11
52217.8 6503.06
52211.9 6517.78
52205.3 6514.17
52171.9 6586.11
52190.6 6603.61
52317.2 6600
52331.4 6607.5
52345.8 6613.89
52318.3 6605.28
52309.7 6611.11
52321.7 6647.5
52351.9 6700
52310.8 6750.56
52308.6 6759.44
52302.8 6736.67
52274.7 6706.39
52270.8 6704.72
52256.9 6691.39
52256.4 6631.94
52267.5 6668.61
52236.1 6726.11
52215.3 6766.11
52256.9 6724.44
52279.2 6691.11
52225.3 6645.83
52249.7 6602.22
52247.2 6610.56
52228.1 6608.89
52208.3 6621.94
52280.6 6556.11
52325.8 6494.17
52316.1 6472.78
52283.3 6482.5
52288.6 6480.83
52278.6 6400.83
52300 6450
52334.2 6457.5
52386.4 6449.44
52441.1 6474.72
52436.9 6465.28
52479.7 6420
52466.7 6400
52503.6 6382.22
52435.3 6391.67
52431.4 6415.56
52353.9 6507.22
52384.4 6520.56
52385 6495.28
52306.7 6470.83
52290.3 6391.11
52367.8 6427.78
52425.3 6446.11
52393.1 6433.33
52413.6 6412.5
52404.4 6399.17
52416.7 6376.67
52387.5 6368.33
52446.7 6345.28
52440 6352.5
52503.6 6287.22
52466.7 6304.17
52486.4 6336.94
52496.4 6365.56
52519.7 6382.5
52555.6 6343.89
52525.8 6270.28
52568.9 6272.22
52511.9 6280.28
52556.9 6231.11
52585.6 6244.44
52572.5 6226.11
52566.7 6200
52583.6 6226.94
52550 6300
52575.6 6311.67
52590 6276.39
52608.9 6303.06
52641.4 6341.39
52718.3 6284.17
52756.7 6353.89
52747.8 6499.72
52776.9 6484.72
52771.1 6466.67
52762.8 6452.78
52760.6 6445.83
52759.4 6460.28
52708.1 6494.44
52711.1 6470.28
52656.7 6423.89
52667.8 6433.89
52615.6 6420.56
52564.4 6439.72
52537.8 6432.5
52568.3 6479.72
52577.2 6489.72
52598.6 6465.83
